"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000570622",0.47,0.29,0,0,0,0,0,0.27,0,0,0.27,1.35,0.28,0,0.24,1.27,1.09,0.58,0,0.39,0.11,0.55,4.77,0.43
"ENST00000570634",0.17,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,1.1,1.78,0.08,0,0.02,0.36,18.66,0.34
"ENST00000570812",0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0.69,0,2.71,0,0,0.14,0.74,5.4,0.6
"ENST00000570833",0,0,0.82,0,0,2.06,0,0.99,0,1.76,0.84,0.76,1.67,0.63,6.84,1.33,3.79,0.24,1.78,0.33,0.43,1.82,4.24,1.39
"ENST00000570971",0,0,0,0,0,0.13,0,0,0,0.35,0,0,0,0.46,0,0.51,0,0.3,0,0,0.01,0.13,8.52,0.11
"ENST00000571080",0.28,0,0,0,0.52,0,0.27,0,0.29,0,0.85,0.3,0,1.72,0,1.17,0,1.31,0.93,0,0.15,0.63,4.13,0.48
"ENST00000571167",0,0,0,0,0,0.22,0,0,0,0,0,0,0.62,0.43,0,0.44,1.1,0.7,0.22,0,0.02,0.35,14.08,0.33
"ENST00000571298",0,0.05,0,0,0,0,0,0,0,0,0.16,0,0,0.31,0,1.56,0,0,0,0,0.01,0.2,36.99,0.2
"ENST00000571308",0,0,0.03,0,0,0.04,0,0,0,0,0.22,0,0,0,0,0,0,0.01,0.07,0.06,0.01,0.04,4.53,0.03
"ENST00000571542",0.05,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.23,0,0,0.71,0,0.01,0.13,20.85,0.12
"ENST00000571605",0,0,0,0,0,0.19,0,0,0,0,0.97,0,0.11,0,0,0,0.25,0.02,0,0.52,0.02,0.19,8.72,0.16
"ENST00000571756",0,0,0.12,0,0,0,0.22,0,0,0,0,0,0.04,0.35,0.52,0.38,0.3,0.26,0.36,0.76,0.04,0.3,7.75,0.26
"ENST00000571945",0,0.14,0,0,0,0,0,0,0.13,0,0.15,0.56,0.54,1.57,0,0,0,0,0,0,0.03,0.28,9.67,0.25
"ENST00000572123",0,0.6,0.5,0,0.52,0,0.34,0,0,0,2.35,3.41,0,1.64,1.36,0,0,0,0.6,0,0.22,0.94,4.3,0.72
"ENST00000572139",0.36,0,0,0,0.3,0.22,0,0,0,0,0,0.79,0.75,0.2,0.37,2.13,0.41,0,0.43,0.29,0.1,0.54,5.47,0.44
"ENST00000572251",0,0,0,0.11,0,0,0,0,0,0,0,0.29,0,0,0.19,0,0,0,0,0,0.01,0.05,4.11,0.04
"ENST00000572334",0,0,0,0,0,0,0,0,0.24,0,0.27,0.23,0.95,0,1.5,0.44,0.3,0,0.98,0.38,0.03,0.5,18.77,0.48
"ENST00000572595",0,0.07,0,0,0,0.16,0,0,0,0,0.1,0,0.2,0.18,0,0,0.19,0.57,0.19,0.1,0.03,0.15,5.95,0.13
"ENST00000572603",0,0.51,0.58,0,0,0,0,0,1.26,0,2.25,1.49,1.97,0.52,0,0.34,0.75,0,3.76,0.18,0.26,1.13,4.31,0.86
"ENST00000572632",0,0.17,0.29,0,0,0,0,0,0,0,0,0,0.19,0.56,0,0.65,0.48,0.58,1.28,0.98,0.05,0.47,9.16,0.42
"ENST00000572844",0,0,0,0,0,0.15,0.07,0,0,0,0.07,0.23,0,0.22,0,0,0.14,0,0.36,0.08,0.02,0.11,4.54,0.09
"ENST00000573018",0,0,0,0,0.33,0,0,0,0,0.67,0,0,0,0,0.29,3.34,0,0,0,0,0.04,0.36,9.82,0.33
"ENST00000573100",0,0,0.1,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.09,0.08,0,0.01,0.06,5.41,0.05
"ENST00000573144",0.71,0,0,0.34,0,0,0,0,0,0.18,0.33,0.93,2.58,0.3,0,0,0.31,0.95,0.44,0.23,0.12,0.61,5.2,0.49
"ENST00000573224",0.17,0.58,0,0,0,0.18,0.33,0,0,0.52,0.52,1.18,1.73,0.17,1.52,1.26,0,0,0,0,0.14,0.64,4.55,0.5
"ENST00000573363",0,0.38,0,0,0,0,0,0.59,0,0,1.76,1.93,0.18,2.26,0.68,0,0,0,0,0,0.11,0.68,6.36,0.57
"ENST00000573476",0,0,0.38,0,0,0.22,0.27,0,0,0,0,2.64,0,0.77,0.38,0,0.3,0,0,0,0.1,0.41,4.23,0.31
"ENST00000573659",0,0,0.34,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,1.21,0.04,0.17,4.55,0.13
"ENST00000573791",0,0,0,0,0,0,0,0,0.42,0.46,0.82,0,1.51,0.38,0,0,0,0,0,0.44,0.05,0.31,6.79,0.27
"ENST00000573966",0.09,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.1,0,0.01,0.05,4.55,0.04
"ENST00000574048",0,1.16,0,0,0,0,0,0,0,0,2.2,1.26,0,0,0,0,0,0,4.7,0,0.13,0.82,6.35,0.69
"ENST00000574135",0,0,0,0,0,0,0,0,0.39,0,0.4,0,0.38,0,0,2.86,0,0,1.76,0,0.04,0.54,12.39,0.5
"ENST00000574137",0,0,0,0,0,0,0.08,0.08,0,0,0,0.19,0.31,0,0,0.34,0.18,0.51,0.09,0,0.02,0.16,8.8,0.14
"ENST00000574153",0,0,0,0,0,0,0.21,0,0,0,0,0,0.6,0.83,0,0,0,0,0,1.56,0.02,0.3,12.91,0.28
"ENST00000574161",0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0.76,0,0,0.04,0.22,5.47,0.18
"ENST00000574267",0,0,0.14,0,0,0,0,0.13,0,0,0,0,0,0.24,0.73,0,0.12,0.13,0,0.29,0.03,0.15,5.15,0.12
"ENST00000574529",0,0,0.03,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0.1,0.06,0,0.09,0,0.01,0.03,4.28,0.02
"ENST00000574680",0.28,0,0,0,0,0.14,0,0,0.36,0,0,0.23,0.13,0.25,0,0.77,0,1.11,0.54,2.1,0.09,0.51,5.93,0.43
"ENST00000574898",0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.52,0.7,0,0,0.37,0,0,0.02,0.16,7.37,0.14
"ENST00000574995",0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.21,1.73,0,0,0.7,0,0.03,0.26,9.02,0.23
"ENST00000575090",0,0,0,0,0,0,0,0,0.25,0,0,0.53,0,0.76,0,0.58,0.22,0.77,0,0,0.03,0.29,10.5,0.26
"ENST00000575193",0,0,0,0,0,0.07,0,0,0,0,0.24,0,0.02,0.13,0,0,0,0.07,0,0,0.01,0.04,5.93,0.04
"ENST00000575247",0,0,0,0,0,0,0.17,0,0,0,0,0,0.22,0,0,0,0,0,0,0.78,0.02,0.1,5.18,0.08
"ENST00000575258",0,0,0,0,0,0.06,0,0.18,0,0.81,0.3,0,0,0,0,0.33,0.19,0.25,0.18,0,0.03,0.13,4.55,0.1
"ENST00000575268",0,0,0.08,0,0.09,0,0,0,0,0,0.6,0,0,0.19,0,0,0,0.07,0,0,0.02,0.09,4.76,0.07
"ENST00000575363",0,0,0,0,0,0.31,0,0,0,0,0.96,0,0.29,0.29,0,0,0,0,0.3,0,0.03,0.18,5.35,0.15
"ENST00000575397",0.21,0,0.02,0,0,0,0,0,0,0,0,0,1.03,0,0.17,1.15,0,0,0,0,0.03,0.23,9.11,0.21
"ENST00000575398",0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.25,0.04,0.15,0,0,0,0.29,0.02,0.07,4.33,0.06
"ENST00000575422",0,0,0,0,0,0,0,0.41,0,1.55,0,0,0,0.82,0,0,0.19,1.34,0,0,0.05,0.23,5.12,0.19
"ENST00000575478",0,0.26,0,0,0.01,0,0.24,0.35,0,0,0.8,0,1.3,0.75,1.67,1.06,0.25,0,0.7,0,0.1,0.65,6.87,0.56
"ENST00000575606",0,2.5,0,0,0,0,0,0,0,0,2.59,2.38,4.53,1.86,0,4.16,0,1.31,0,1.29,0.28,1.81,6.51,1.53
"ENST00000575630",0,0.14,0,0,0.18,0,0,0,0.16,1.84,0.4,0.35,0.14,0,0.79,0,0.39,0,0.95,0.53,0.05,0.36,6.54,0.3
"ENST00000575750",0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0.05,0.22,4.14,0.17
"ENST00000575784",0.13,0.16,0,0,0,0.17,0.15,0,0.15,0,0.74,0.15,0.63,0.15,0,0,0.15,0.34,0.64,0.67,0.08,0.35,4.15,0.26
"ENST00000575909",0,0,0,0,0,0,0.92,0,0,3.08,0.82,0,0,0,2.54,0.26,0,0,1.07,0.03,0.1,0.47,4.6,0.37
"ENST00000575957",0,0,0,0,0,0,0,2.41,0,0,6.61,0,0,0,0,2.55,0,0,2.36,0,0.27,1.15,4.3,0.88
"ENST00000576027",0,0.45,0,0,0,0,0,0,0.24,0.5,0,0.66,0.1,0,0,0.64,0.86,1.03,1.16,0,0.08,0.45,5.79,0.37
"ENST00000576309",0,0.59,0,0,0,0,0,0.86,0,0,0.41,0,1.25,2.06,0.81,1.62,1.48,0,0,3.56,0.16,1.12,6.96,0.96
"ENST00000576329",0,0.73,0,0,0,0,0,0,0,0,0,0,0.68,1.36,0,0,0,2.43,0,0,0.08,0.45,5.51,0.37
"ENST00000576468",0.42,0,0,0,0,0,0,0,0,0,0.43,0.9,0.15,0.73,0,0,0,0.17,0,0.41,0.05,0.28,5.93,0.23
"ENST00000576470",0,0,0,0,1.1,0,0,0,0,0,0,0,0,1.89,0,0,0.78,2.74,0,0,0.12,0.54,4.44,0.42
"ENST00000576510",0,0.51,0,0,0,0,0,0.57,0.49,4.27,1.78,1.77,0,2.43,2.71,1.05,0,0,0.55,0.45,0.17,1.08,6.17,0.9
"ENST00000576617",0,0,0,0,0,0,0.1,0,0,0,0.16,0.14,0,0.1,0,0,0,0.03,0,0.03,0.01,0.05,4.48,0.04
"ENST00000576683",0,0,0,0,0,0,0,0,0.15,0,0,0,0.18,0,0.45,0,0,0.24,0,0,0.02,0.09,5.27,0.07
"ENST00000576825",0,0,0,0,1,0,0,0,0,0,0.9,0,3.6,0,2.48,0,0,0,0,0,0.11,0.7,6.3,0.59
"ENST00000576947",0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.01,0.03,4.93,0.02
"ENST00000577048",0,0,0,0,0.34,0,0,0,0,0,0,0.63,0,0,0,0,0.63,1.36,0.22,0,0.04,0.28,7.53,0.25
"ENST00000577249",0,0,0,0,0,0.45,0,0,0,0,0,0.65,0.3,0.5,0,0,1.31,0,0,0,0.05,0.28,5.48,0.23
"ENST00000577294",0,0,0,0,0.15,0,0,0,0,0,0.16,0.13,0,0.13,0,0.56,0,0,0.54,0.14,0.02,0.16,9.88,0.15
"ENST00000577296",0.46,0,0,0,0,0,0,0.26,0,0,0.89,0,0,0,0,1.39,0,1.43,0,1.14,0.08,0.48,6.08,0.41
"ENST00000577334",0.69,0,0,0,0,0,0,0,0,0,1.55,0,0,1.72,0,0,0,0,0,0,0.08,0.33,4.25,0.25
"ENST00000577404",0,1.47,1.2,0,1.43,0,0,0,5.36,3.24,7.08,1.26,2.5,1.2,4.48,5.65,5.65,8.36,7.4,6.66,1.05,5.02,4.78,3.97
"ENST00000577415",0,2.87,0,0,0,0,0,0,0,0,0,4.69,0,0,0,6.76,0,1.35,0,0,0.32,1.28,4.02,0.96
"ENST00000577422",1.22,0,0,0,0,0,0,0,0,0,1.78,0.75,2.16,0,0.9,2.35,0.98,0.73,0.67,0.75,0.14,1.11,8.2,0.97
"ENST00000577431",0,0.59,0,0,0,0,0,0,0,0,0.86,0.9,0.71,0,0,0.28,0,0,0.25,0,0.07,0.3,4.59,0.23
"ENST00000577509",0.03,0,0.16,0,0,0,0,0,0,0.75,0,0,0,0.84,0,0,0.42,0,0,0,0.02,0.13,6.12,0.11
"ENST00000577640",0,0.68,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0.47,0.71,0.78,0,0.08,0.33,4.33,0.25
"ENST00000577701",0,0,0,0,0,0.7,0,0.05,0,3.43,0,3.46,0,0,0,2.78,0.15,1.24,1.37,0,0.08,0.9,10.82,0.82
"ENST00000577788",0,0,0.91,0,0,1.01,0,0,0,0,8.83,0,0,0,0,0.37,1.05,0,0,0,0.21,1.02,4.8,0.81
"ENST00000577829",0,0,0,0,0,1.6,0,0,0,0,0,0,0,3.16,0,4.59,0,0,3.05,0,0.18,1.08,6.09,0.9
"ENST00000577848",0,0,0,0,0,0.1,0,0.05,0,0,0.19,0.1,0,0,0.1,0,0.1,0.15,0.1,0,0.02,0.07,4.41,0.06
"ENST00000577913",0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.64,0.35,1.04,0,0.03,0.2,5.99,0.17
"ENST00000578006",0,0,0,0,0,0.11,0,0,0,0,0,0.04,0,0,0,0,0,0.21,0,0.24,0.01,0.05,4.18,0.04
"ENST00000578016",1.51,0,0,0,0,0,0,0,0.04,0,0,0,2.84,0,0,6.32,0,0,0,0,0.17,0.92,5.33,0.74
"ENST00000578017",0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.61,0,0,0,0.3,0,0,0.01,0.09,8.5,0.08
"ENST00000578043",0,0,0,0.7,0,0,0,0,0,0,0,2.08,0,0,1.99,0,0,0,0,0,0.08,0.41,5.23,0.33
"ENST00000578055",0,0,0,0,0,0,0,0.23,0,0,0.28,0,0.41,0,0,0,0.87,0,0.59,0,0.03,0.22,8.34,0.19
"ENST00000578092",0,0,0,0,0,0.15,0,0,0,0,0,0.21,0,0.72,0,0,0,0,0,0,0.02,0.09,5.69,0.08
"ENST00000578094",0,0,5.74,0,0,0,0,0,0,0,0,2.65,11.17,3.77,5.72,0,0,0,7.68,3.55,0.64,3.45,5.42,2.82
"ENST00000578134",0,0,0,0,0,0.16,0,0,0,0,0.18,0,0,0.6,0,0,0,0,0.5,0,0.02,0.13,7.36,0.11
"ENST00000578352",0,0,0,0.68,0,0,0,0,0,0,2.15,0.66,0,0,0,0.43,0.27,0,1.5,0,0.08,0.5,6.67,0.43
"ENST00000578375",0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.94,0,0.16,1.09,7.06,0.94
"ENST00000578412",0,0,0.39,1.16,0,0,0.14,0.71,0.78,0,1.82,1.85,0.3,0,0,0.84,3.95,2.84,2.14,1.17,0.35,1.49,4.23,1.14
"ENST00000578430",0,0,0,0,0,0,0,0,0.36,0,0,1.12,0,0,0,0,0.94,0,0,0,0.04,0.21,5.11,0.17
"ENST00000578544",0,0,0,0,0,0,0,0.88,0,0,1.44,0.51,0,0,0,2.62,0,0.71,1.38,0,0.1,0.67,6.8,0.57
"ENST00000578549",0,0,0.2,0.13,0,0.15,0,1.06,0.89,0,3.26,0.42,0.42,0,0,1.92,2.51,1.85,2.71,1.33,0.27,1.44,5.31,1.17
"ENST00000578697",0.44,0,0,0,0,0,0.46,0,0,0.37,0,0,0,0,4.57,0,0,0.45,0,0.91,0.1,0.59,5.95,0.49
"ENST00000578707",0,0,0,0,1.03,0,0,0,0,0,3.53,2.55,0.93,0,1.48,0.77,0,0,0,0,0.11,0.92,8.07,0.81
"ENST00000578743",0,0,0,0,0.08,0,0,0,0,0,0,0.31,0,0.14,0,0,0,0,0,0.14,0.01,0.06,6.68,0.05
"ENST00000578900",0,0,0,1.94,0,0,0,0,0,0,0.38,1.89,0.23,0,0,5.74,0.94,0,0,0,0.22,0.92,4.26,0.7
"ENST00000578955",0,0,0.03,0.07,0,0,0.02,0,0,0,0.09,0.2,0.03,0.02,0,0.08,0.07,0.01,0.08,0,0.01,0.06,4.48,0.04
"ENST00000579060",0,0,0,0,0,0,0,0,0.49,0.02,0,0,0,2.64,0,0,0,0,0,0,0.05,0.26,4.82,0.21
"ENST00000579098",0,0,0,0,0,0,0,0,1.26,1.27,0,2.02,0.62,1.44,0,0,0,0,2.04,1.89,0.14,0.8,5.73,0.66
"ENST00000579126",0,0,0,0,0,0.14,0,0,0,5.5,0,21.61,0,0,0,0.33,0,0,0,0,0.02,2.19,137.76,2.18
"ENST00000579164",0.06,0,0,0,0.03,0,0,0,0,0.22,0.04,0,0.03,0.09,0.19,0,0,0.2,0.03,0.07,0.01,0.07,6.19,0.05
"ENST00000579176",0,0,0,0,1.22,0,0,0,0,0,0,0,2.51,0,0,2.24,0,4.97,0,0,0.14,0.97,7.18,0.84
"ENST00000579267",0,0.02,1.11,0,0,1.24,0,0,0,0,2.44,2.36,0,0,10.18,1.22,0,5.01,3.6,0,0.26,2.48,9.42,2.22
"ENST00000579324",0,0,0,0,0,0,0,0.11,0,0.11,0,0,0,0.18,0,0,0,0.12,0.36,0,0.01,0.07,5.57,0.05
"ENST00000579339",0,0,0,0,0,1.04,0,0,0,0,0,0,0,0.79,0,0.48,0,2.86,2.61,0,0.12,0.67,5.81,0.56
"ENST00000579371",0,0,0,0,0,0.06,0,0,0,0,0.14,0.05,0,0,0,0,0,0.11,0.14,0,0.01,0.04,6.17,0.04
"ENST00000579376",0,0,0,0,0.09,0.28,0,0,0,0,0.88,0,0,1.43,0,0,0,0,0,0,0.04,0.23,5.53,0.19
"ENST00000579492",0.5,0,0.35,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,5.7,0.09,0.57,6.07,0.48
"ENST00000579517",0,0,0,0,0,0.07,0,0,0,0,0.17,0.26,0,0,0,0.13,0,0.07,0,0,0.01,0.06,8.5,0.06
"ENST00000579537",0,0,3.28,0,0,0,0.97,0,0,0,1.02,4.18,0,12.36,0,0,0.31,0,0,7.43,0.47,2.53,5.36,2.06
"ENST00000579541",0.44,0,0,0,0,0,0,0,0,0.23,0.45,0,0.91,0.23,0.88,0,0,0.26,0,0,0.05,0.27,5.52,0.22
"ENST00000579580",0,0,0,0,0,0,0,0.23,0,0,0,0,0,1.08,0,0,0,0,0,0,0.03,0.11,4.33,0.08
"ENST00000579662",0,0,0,0,0,0.03,0,0,0.02,0.13,0,0.08,0,0.03,0.03,0.07,0.03,0,0,0.01,0.01,0.02,4.58,0.02
"ENST00000579673",0,0,0,0,0,0.21,0,0,0.39,0,0,0.8,0.4,0.19,0.19,0,0,0.65,0.62,0,0.07,0.29,4.28,0.22
"ENST00000579711",0,0,0,0,0,0,0,0.09,0,0,0.7,0,0,0.09,0,0,0,0.09,0,0,0.01,0.09,8.76,0.08
"ENST00000579726",0,0,0.09,0,0,0,0,0,0,0,0,0.25,0.08,0,0,0,0,0,0,0.1,0.01,0.04,4.12,0.03
"ENST00000580002",0,0,0,0,0.07,0,0,0,0,0,0,0,0.25,0.09,0.39,0,0,0,0,0,0.01,0.07,8.97,0.07
"ENST00000580038",0,0,0,0,0,0,0,0,0.54,0,0,1.31,0,0.8,0.35,0,0.25,0,0,0.74,0.06,0.34,5.77,0.28
"ENST00000580080",0,0,0,0,0,0,1.11,0.43,1.4,3.12,1.13,0,1.14,6.81,0,0,0,0,5.27,0,0.33,1.43,4.4,1.11
"ENST00000580273",0,0,0.4,0,0,0,0,0,0,0,0.66,0.47,0.46,1.27,0,0.25,0.95,0.48,1.74,0,0.04,0.63,14.12,0.58
"ENST00000580288",0,0.25,0,0,0,0,0,0.25,0.24,0,0.4,0,0.22,0.35,0,1.39,0.94,0,2.7,0.89,0.08,0.69,8.34,0.61
"ENST00000580296",0,0.28,0,0,0,0,0,0,0,0,0.4,0,0.27,0.82,0,0.13,0.8,0,0.26,0,0.03,0.27,8.56,0.24
"ENST00000580302",0,0,0,0,0,0,0.2,0,0,0,0,0,0.33,0.19,0,0,0.73,0.19,0,0,0.02,0.15,6.67,0.12
"ENST00000580377",0,0.44,0,0,0,0,0,0,0.47,1.48,0,0.68,0,0,0,0.61,0,0.35,2.36,0.24,0.1,0.42,4.2,0.32
"ENST00000580441",0,0,0,0,0.75,0,0,0,0.4,1.84,0.45,0,0,2.18,0.37,0,0,0.32,2.24,0.48,0.13,0.6,4.71,0.48
"ENST00000580444",0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,1.36,0,0,0.08,0.41,5.18,0.33
"ENST00000580554",0,0,0,0,0,0.27,0,0,0,0.73,0.25,0.48,0,0.26,0,0,0,0,0,0.38,0.03,0.14,4.49,0.11
"ENST00000580605",0,0,0,0,1,0,0,0,0,0,0,1.29,0,0,2.99,0.48,0.34,0,0,0,0.11,0.51,4.61,0.4
"ENST00000580724",0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,4.5,0.69,0,0,0,0,0.09,0.52,5.93,0.43
"ENST00000580727",0,1.5,0,0,0,0,0,0,0,0,1.15,3.98,0,0,0,0,0,1.36,4.65,0,0.17,1.11,6.65,0.95
"ENST00000580770",0,0.22,0,0,0,0.27,0,0,0,0,0,0.75,0,0.2,0.79,0,0,0.72,1.05,0,0.05,0.35,6.44,0.3
"ENST00000580772",0.09,0,0,0,0,0,0,0,0,0.04,0.3,0,0,0,0.09,0,0,0.11,0,0,0.01,0.05,5.18,0.04
"ENST00000580835",0,0,0,0,0,0,0,1.13,0,0,0,0,3.11,1.06,0,0,1.06,0,0,0,0.13,0.52,4.15,0.4
"ENST00000580837",0,0,0,0,0,0,0,0,0.86,5.97,0,3.93,3.18,0,0,1.79,0,0,0.92,0,0.1,0.98,10.31,0.89
"ENST00000580895",0,0,0,0,0,0,0,0,1.27,0,3.88,0,0,0,0,0,0,0,3.23,0,0.14,0.71,5.06,0.57
"ENST00000580915",0,0,1.3,0,0,0,0,0,0,0,0.58,0.7,0,3.2,0,0,0.65,0,0,1.14,0.14,0.63,4.36,0.48
"ENST00000580920",0.53,0,0,0,2.46,0,0,0,0,0,2.53,3.75,0,0,0,6.46,4.08,2.72,0,0,0.33,1.95,5.87,1.62
"ENST00000580940",0,0,1.25,0,0,0,0,0,0,7.71,2.11,4.77,1.3,0,0,0,0,0,0,3.18,0.14,1.14,8.2,1
"ENST00000580983",0,0.5,0,0,0,0.27,0,0,0,1.65,0,0.95,0,1.29,0,0,0.26,1.45,0.21,0.51,0.09,0.47,5.46,0.38
"ENST00000581006",0,0,0,0,0,0,0,0.77,0.97,0,0,2.91,0,0,0,0.8,1.03,0,3.22,0,0.19,0.8,4.11,0.6
"ENST00000581046",0,0,0,0,0.5,0,0,0,0,0,1.74,0,1.61,0.71,0,0,1.72,2.16,0,0,0.06,0.8,14.24,0.74
"ENST00000581171",0,0,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0.07,0.03,0.01,0.09,0,0.05,0.01,0.02,4.55,0.02
"ENST00000581178",0,0,0,0,0,0,1.15,0,1.41,0,1.19,2.65,0,1.26,0,0,2.36,4.19,4.61,0,0.28,1.63,5.71,1.34
"ENST00000581229",0,0,0,0,0,0,0,0.29,0,0.49,0.22,1.47,0.67,0.5,0.31,0,0,0,0,0.77,0.03,0.39,12.03,0.36
"ENST00000581249",0,0,1.79,0,0,0.51,0,0,0,0,1.72,0,4.91,0,10.06,0,2.72,1.42,0,1.38,0.26,2.22,8.67,1.96
"ENST00000581348",0,0,0,0,0,0,0,0.33,0,0,0.59,0.66,0.48,1.57,0,0.07,1.54,1.36,1.27,0.53,0.04,0.81,21.98,0.77
"ENST00000581394",0,0,0,0,0,0,0,0.26,0,0,0,0.5,0.48,0,0,0.49,0,0.82,1.29,0,0.03,0.36,12.38,0.33
"ENST00000581405",0,0,0,1.2,0,0,0,0,0,0,0,0,0,6.62,0,0,1.1,5.48,3.32,3.69,0.13,2.02,15.16,1.89
"ENST00000581608",0.03,0,0,0,0,0,0.07,0,0,0,0,0,0,0.28,0,0,0,0.33,0.03,0,0.01,0.06,5.72,0.05
"ENST00000581625",0.65,0,0.37,0,0,1.29,0,0,0.24,1.41,0,3.2,0,1.2,6.09,0.86,0,1.53,0,0,0.28,1.29,4.55,1.01
"ENST00000581660",0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.65,0,0,0.19,0,0,0.69,0.02,0.15,8.3,0.13
"ENST00000581761",0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.83,1.09,0,0,0.67,0.03,0.26,10.38,0.23
"ENST00000581782",0,0,0,0,0,0,0,0,0.31,1.2,0,0,0.34,0.32,0,0,0,0,0,0.95,0.03,0.16,4.66,0.13
"ENST00000581864",1.98,1.23,2.49,2.05,0.17,0.02,2.02,0,0.44,1.05,0.16,18.03,12.99,18.29,6.88,0,1.35,1.21,2.88,1.1,1.16,6.29,5.44,5.13
"ENST00000581941",0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.26,0,0,0,0,0.8,0,0.03,0.11,4.04,0.08
"ENST00000581949",1.32,0,0,0,0,0,0,0,0,0,0,0.6,0,3.96,0,1.8,0,0,0,0,0.15,0.64,4.34,0.49
"ENST00000581968",0.97,0,0,0,0,0,0,0,0,0,4.61,0,1.22,0,0,0,0,6.78,0,0,0.11,1.26,11.67,1.15
"ENST00000582015",0,0,0,0,0,0,0,0,0.45,0,0,0,0,0.27,0,0,0.91,0,0.98,0,0.05,0.22,4.29,0.17
"ENST00000582022",0.1,0,0,0,0,0,0,0,0,0,0.33,0,0.12,0,0,0,0,0,0,0.28,0.01,0.07,6.43,0.06
"ENST00000582040",0.51,0.96,0,0,0,0,0,0,0.86,0,6.38,0,0,0,0,0,0.89,0,0,6.56,0.26,1.38,5.32,1.12
"ENST00000582113",0,0,0,0,0,0,0.32,0,0,0,1.19,0.31,0,0,0.26,0,0,0.38,0,0,0.04,0.21,5.99,0.18
"ENST00000582253",0,0,0,0,0,0,0,0,0.3,0,0,0.55,0,0,0,0.29,3.77,0.31,0,0,0.03,0.49,14.97,0.46
"ENST00000582276",0,0,0,0,0.03,0,0.1,0,0,0.58,0,0,0,0,0,0,0,0.7,0,0,0.01,0.07,4.94,0.06
"ENST00000582377",0,0,0,0,0,0.15,0,0,0,0,0.62,0,0.15,0,0,0,0,0,0,0,0.02,0.08,4.49,0.06
"ENST00000582395",0,0,0,0,0.65,0,0,0,0,0,0.84,0,0,2.33,0,0,1.55,0.56,0,1.49,0.07,0.68,9.43,0.6
"ENST00000582416",0.28,0.24,0,0,0,0,0,0,0.09,0,0.21,0,0,1.34,0.61,0,0,0.71,0.31,0,0.07,0.32,4.7,0.25
"ENST00000582452",0,0,0,0,0,0,0.28,0,0,0,0,0,0,1.18,0.6,0,0,0,0.31,0.56,0.03,0.27,8.51,0.23
"ENST00000582552",0,0,1.3,0,0,0,0,0,0,0,0.58,0.7,0,3.2,0,0,0.65,0,0,1.14,0.14,0.63,4.36,0.48
"ENST00000582558",0,0,0,0,0,0,0,0.49,0,0,5.14,0,0,0,0,0,0,0.8,0,0,0.05,0.59,10.95,0.54
"ENST00000582563",0,0,0,0,0,0,0.33,0,0,0,0,0.71,0.17,1.07,0,0,0.17,0.2,0,0,0.04,0.23,6.3,0.2
"ENST00000582566",0,0,0.96,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0.82,3.64,1.7,0,0.11,0.85,7.96,0.74
"ENST00000582599",0,1.26,0,0,0,0,0,0,0,0,0,0,0,3.82,0,0,3.49,0,0,0,0.14,0.73,5.23,0.59
"ENST00000582614",0,0,0,0,0,0,0.93,0,0,0,1.01,2.05,1.04,0,0,0,0,3.53,0,0.96,0.1,0.86,8.28,0.76
"ENST00000582630",0,0,0,0,0,1.3,0,0,0,0,0,1.23,3.79,0,2.51,0,0,0,0,0,0.14,0.75,5.23,0.61
