"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000561191",0,0.62,0,0,0.3,0,0,0,0.38,0,0,0.48,0,0,0,0,0.19,0,0,0,0.14,0.07,0.47,-0.08
"ENST00000561195",0,3.73,1.69,0,0,0,0,0,2.02,7.18,0,0,0,1.71,0,0,1.92,0,0,0,0.83,0.36,0.44,-0.46
"ENST00000561331",0,0.65,0.79,0.32,1.49,0.61,0,0,0,0,0,0,0,0,0,0.77,0.59,0,0,0.55,0.43,0.19,0.44,-0.24
"ENST00000561340",0,0,0,0,0.94,0,0,0,1.35,0,1.01,0,0,0,0,0,0,0,0,0,0.25,0.1,0.4,-0.15
"ENST00000561367",0,0,0,0.86,0.23,1.14,0,0,0,0,0.15,0,0,0,0.15,0,0,0.34,0.32,0.21,0.25,0.12,0.48,-0.13
"ENST00000561382",0,0.44,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.11,0.04,0.37,-0.07
"ENST00000561389",0,0,1.08,0,0,0.73,0.75,0,0.61,0,0.19,0.2,0,0,0,0,0,0.88,0,0.26,0.35,0.15,0.43,-0.2
"ENST00000561402",2.63,3.17,4.71,1.39,5.34,0.7,2.49,0.43,0.4,0,1.12,2.04,2.33,0.38,0,0.46,0.61,2.05,0.31,2.22,2.36,1.15,0.49,-1.21
"ENST00000561414",0,0,0,0,0.39,0,0.24,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.07,0.03,0.38,-0.04
"ENST00000561430",1.16,0,0.95,0.7,0.54,0,1.96,0,3.75,0,0.45,0.38,1.62,0,0,1,0.37,0,0.46,0,1.01,0.43,0.43,-0.58
"ENST00000561444",0,0.23,0,0,0,0,0.19,0,0.22,0,0.05,0,0.14,0,0,0,0,0,0,0.11,0.07,0.03,0.43,-0.04
"ENST00000561465",0.34,0.05,0.21,0.08,0.21,0.5,0.18,0.25,0.1,0,0.02,0.04,0.11,0.09,0,0.23,0.18,0.15,0.07,0.06,0.21,0.09,0.44,-0.12
"ENST00000561466",0.47,0,0,0,0,0.25,0.46,0,0.48,0.49,0,0,0.24,0,0,0,0,0.54,0,0,0.18,0.08,0.42,-0.11
"ENST00000561480",0.07,0,0.14,0.65,0.1,0,0.13,0.04,0.1,0.36,0,0.09,0,0.14,0.05,0,0.05,0.09,0,0.09,0.14,0.05,0.37,-0.09
"ENST00000561500",0,0.26,0.41,1.76,0.33,0,0,0.37,0.11,0.36,0.61,0,0.12,0.36,0,0,0.12,0,0,0.15,0.36,0.14,0.38,-0.22
"ENST00000561536",0,0,0.2,0,0.89,0,0,0.54,0,0.3,0,0.07,0.09,0.36,0,0,0,0,0,0.2,0.18,0.07,0.4,-0.11
"ENST00000561561",1.56,1.39,2.18,7.09,0,0,1.2,1.52,1.55,4.59,0,0.39,1.29,0.64,2.39,1.38,1.78,0.35,0,0.42,1.83,0.86,0.47,-0.97
"ENST00000561677",0,0.26,0,1.66,0,1.99,0,0.25,0.6,0,0,0.26,0.9,0,0,0.24,0,0,0,0.65,0.53,0.2,0.39,-0.32
"ENST00000561692",2.5,5.26,1.71,7.48,5.14,2.37,4.43,2.31,0.95,0.23,0,2.46,1.75,2.33,1.1,0.29,2.74,0.72,0.83,2.6,3.57,1.48,0.42,-2.09
"ENST00000561814",0,0,0,1.56,0,0,0,0,0,0,0.58,0,0,0.2,0,0,0,0,0,0,0.17,0.08,0.45,-0.1
"ENST00000561837",0.38,0,0,0,0,0.51,0,0,0,0,0,0,0.3,0,0.15,0,0,0,0,0,0.1,0.05,0.46,-0.05
"ENST00000561907",0,0,2.38,0,4.49,0,0,0.55,0,0.13,0.06,0,0,0,0,0,0,1.78,0.37,1.57,0.82,0.38,0.46,-0.45
"ENST00000561975",0,0,0,0,0.32,0,0.19,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.06,0.02,0.38,-0.03
"ENST00000562037",0,0.5,0.63,0,0.3,0.16,0.76,0,0.52,0,0,0.46,0,0,0.84,0,0,0,0,0,0.32,0.13,0.41,-0.19
"ENST00000562057",0,0,0,0,0,0.22,1.18,0.15,0,0.12,0.65,0,0,0,0,0,0.14,0,0,0,0.17,0.08,0.46,-0.09
"ENST00000562076",0,0,2.21,0,0,2.43,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0.52,0.23,0.45,-0.28
"ENST00000562087",0.54,0.93,0,0,1.5,0.59,0,0,0,0,0,0,0.27,0.27,0,0.56,0.29,0,0.3,0,0.4,0.17,0.43,-0.23
"ENST00000562127",0.11,0.04,0.02,0.1,0.06,0.02,0.13,0.17,0.02,0.09,0.04,0.06,0.06,0.04,0,0.02,0,0.06,0.04,0.04,0.07,0.03,0.47,-0.04
"ENST00000562158",0.25,0.37,0.28,0,0.1,0,0,0,0.08,0.6,0,0,0.14,0,0.3,0,0,0,0,0,0.12,0.04,0.37,-0.08
"ENST00000562163",4.41,2.47,1.4,2.86,0,0,0,0.48,1.4,4.01,1.27,0.84,0,0,0.73,0,2.55,0,0,0.62,1.45,0.6,0.41,-0.85
"ENST00000562168",0,1.62,24.46,1.14,92.36,4.17,1.35,2.95,1.22,0.39,0,0,0.74,0.73,0,0,0.98,4.48,0.93,52.57,14.36,6.04,0.42,-8.32
"ENST00000562186",0,0,0.21,0,0,0.69,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.49,0.12,0.05,0.39,-0.08
"ENST00000562220",0,0,0,0,0.41,0,0.21,1.07,0,0,0.05,0,0,0,0,0,0,0.84,0,0,0.19,0.09,0.47,-0.1
"ENST00000562227",0.59,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.09,0.04,0.43,-0.05
"ENST00000562292",0,0,0,0,0.43,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.05,0.02,0.46,-0.03
"ENST00000562315",0,0,0,1.86,0.98,0,0.26,0.93,2.91,0,0.61,0.28,0.27,0,0,0.55,0.28,0.31,1.37,0,0.77,0.37,0.48,-0.4
"ENST00000562341",0,0,0.02,0,0.05,0,0,0,0.07,0,0.02,0,0,0,0.02,0,0,0.02,0,0,0.02,0.01,0.42,-0.01
"ENST00000562387",0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.06,0.03,0.46,-0.03
"ENST00000562388",0,0,0,0,0,1.18,0,1.22,0,0,0.31,0,0,0,0,0,0,0.82,0,0,0.27,0.11,0.42,-0.15
"ENST00000562406",0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.47,0,0,0,0.4,0.15,0.37,-0.25
"ENST00000562418",0,0,0.27,0,0,0,0,0.31,0,0,0,0.14,0,0,0,0,0,0.1,0,0,0.06,0.02,0.38,-0.04
"ENST00000562423",0,0.59,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.17,0.08,0.03,0.38,-0.05
"ENST00000562472",0.1,0,3.63,6.61,2.8,0.99,5.09,1.55,0.65,0,0.4,0.41,0.06,0.74,1.99,2.84,2.55,2,0.48,0,2.38,1.15,0.48,-1.24
"ENST00000562497",0,0,0.14,0,0,0.15,0,0.73,0,0,0,0,0,0,0.28,0.15,0,0,0,0,0.11,0.04,0.38,-0.07
"ENST00000562540",0,0,0.23,0,0,0.61,0,0,0,0,0,0,0.27,0.18,0,0,0,0,0,0,0.09,0.04,0.48,-0.05
"ENST00000562559",0.55,0.23,0.3,0.87,0.83,0,0.69,0,0.5,0.14,0.43,0,0,0,0,0.4,0,0,0.11,1.17,0.44,0.21,0.48,-0.23
"ENST00000562706",2.92,2.79,0.31,3.18,2.01,2.62,1.63,2,1.43,5.18,0.43,0.64,1.26,2.76,0,0.7,0,1.3,1.23,0,2.1,0.83,0.4,-1.27
"ENST00000562743",4.7,2.92,0.64,5.29,2.46,4.31,2.83,1.76,0.57,3.46,1.19,1.41,0.97,0.94,0.82,2.61,0.77,0.52,0.42,3.56,2.83,1.32,0.47,-1.51
"ENST00000562751",0.18,0.85,1.74,1.8,0,0,0.8,0,0.31,0.97,0,0,0,0,2.08,0,0,0.18,0,0.25,0.63,0.25,0.4,-0.38
"ENST00000562753",3.17,0,0.94,0.55,3.62,3.99,0,3.23,2.83,1.17,0,0,0,0.7,0,2.75,1.26,0.28,1.9,0.61,2.04,0.75,0.37,-1.29
"ENST00000562806",0,0,0,0.55,0,0,1.98,0.55,3.94,0,0.72,0,0.69,0,0,0,0.55,0,0,1.82,0.78,0.38,0.48,-0.4
"ENST00000562812",0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.02,0.01,0.38,-0.01
"ENST00000562833",0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.06,0.03,0.49,-0.03
"ENST00000562836",0,0.1,0,0,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0.08,0,0,0,0.02,0.01,0.42,-0.01
"ENST00000562851",0.55,0,1.62,0.24,0,0,0,0,0,0,0.37,0,0,0,0,0,0.45,0.44,0,0,0.27,0.13,0.47,-0.14
"ENST00000562931",0,0,0,0,0,0,3.21,0.47,0,0,1.54,0,0,0,0,0,0,0,0,0,0.41,0.15,0.38,-0.26
"ENST00000562956",0.1,0.02,0,0.29,0,0.03,0.04,0.02,0,0,0,0,0.02,0,0,0,0.11,0,0.02,0.06,0.06,0.02,0.38,-0.03
"ENST00000562977",0,0,0,0,0,0,0,0.17,1.48,0,0.58,0,0,0,0,0,0.29,0,0,0,0.18,0.09,0.47,-0.1
"ENST00000562999",0,0.13,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.13,0.05,0.39,-0.08
"ENST00000563013",0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.07,0.03,0.39,-0.04
"ENST00000563057",0,0,1.42,0,2.42,1.05,0.94,1.1,0,0,0.49,0.51,0,0.49,0,0.98,0,0.58,0.54,0,0.77,0.36,0.46,-0.41
"ENST00000563176",1.13,0,0.55,0,0,0,0.72,1.42,0,2.78,0,0,0,0,0,0.82,0,0.87,0,0,0.42,0.17,0.4,-0.25
"ENST00000563190",0,2.3,1.09,0,1.33,0.4,1.77,4.52,0,0,0,1.93,1.47,0,0,0,0,0.43,0.4,1.27,1.27,0.55,0.44,-0.72
"ENST00000563195",0.05,0.05,0,0.35,0,0.24,0,0.05,0.14,0,0,0.05,0,0.23,0,0,0.05,0.05,0.05,0.05,0.1,0.05,0.48,-0.05
"ENST00000563221",0,0.99,1.18,0.99,1.13,0,0.43,0,0.23,0,0.45,0,0.48,0,0,0,0,0.25,0.49,0.35,0.55,0.2,0.37,-0.35
"ENST00000563242",0,0.15,0.08,0,0,0.07,0,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0.03,0.01,0.42,-0.02
"ENST00000563258",3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0.38,0.16,0.42,-0.22
"ENST00000563299",0.35,2.65,0,0,2.29,1.81,2.31,1.41,0,2.19,0.45,0,0,1.13,0.27,0.36,2.02,0.71,0.91,0,1.2,0.59,0.49,-0.62
"ENST00000563317",0,0,0,0,0,0.92,0,0,0.87,0.87,0,0.22,0,0.22,0,0,0.23,0,0.23,0,0.2,0.09,0.45,-0.11
"ENST00000563323",0.39,0.45,0.26,1.79,0,1.06,0,0.42,0.41,0,0,0.41,0.17,0,0,0,0.83,0.44,0.43,0,0.53,0.23,0.43,-0.3
"ENST00000563347",0,1.17,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0.13,0.05,0.41,-0.08
"ENST00000563351",1.74,0.7,0.35,0,1.95,1.62,1.3,2.05,1.35,0.26,0,0,1.82,1.51,0.24,1.1,0,0.37,0.81,0,1.23,0.59,0.48,-0.64
"ENST00000563374",1.22,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.16,0.07,0.44,-0.09
"ENST00000563382",1.36,0.3,1.49,0.81,1.53,0.69,2.41,0.88,2.51,0,0.15,0.44,0.21,0,0,1.35,0.17,0.14,0.63,1.77,1.33,0.49,0.37,-0.84
"ENST00000563410",0,0,4.15,1.54,1.06,0.97,1.99,1.64,0.54,0.27,0,0.28,0.98,0,1.06,0.59,1.16,0.35,0,0.52,1.32,0.49,0.37,-0.83
"ENST00000563426",0,0,0,1.14,4.77,0.71,0.33,0,0,0,2.05,0,0,0,0,0,0.72,0.39,0,0,0.77,0.32,0.41,-0.46
"ENST00000563432",20.64,3.18,0,0,0,0,1.12,2.42,0,16.73,0,1.5,2.43,0,5.95,1.36,1.22,0,2.45,0,3.04,1.49,0.49,-1.55
"ENST00000563435",0,0,0,0,0,0.24,0.66,0,0,0,0,0,0,0,0,0,0.23,0,0.24,0,0.1,0.05,0.47,-0.05
"ENST00000563555",0,0,0,0,0.41,1.83,0,0,0,0,0,0.58,0,0,0,0,0,0,0.62,0,0.25,0.12,0.48,-0.13
"ENST00000563622",0.92,0,0.79,0.84,0.7,0.76,0.94,0.39,0.2,0,0.32,0,0,0.35,1.29,0,0.11,0.1,0.44,0.09,0.62,0.27,0.44,-0.35
"ENST00000563623",0,0.26,0,0.26,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0.19,0.07,0,0,0.06,0.03,0.41,-0.04
"ENST00000563634",0,0,0,5.08,0,0,0,0,0,3.07,0,0,1.03,0,0,0,0,0,1.17,0,0.56,0.22,0.39,-0.34
"ENST00000563648",0,0,0.13,0,0,0,0,0.13,0,0,0.13,0,0,0,0,0,0,0,0,0,0.03,0.01,0.45,-0.02
"ENST00000563655",0,0,0.22,0,0.36,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.06,0.03,0.42,-0.04
"ENST00000563679",0.23,0,0,0.91,0,0,0,0,0,1.74,0,0.24,0.3,0,0,0,0,0,0,0,0.13,0.05,0.43,-0.07
"ENST00000563729",0.48,0,1.04,2.59,0.51,0,0.8,0.52,1,0,0.33,0.17,0,0.33,0.81,0,0.35,0.55,0.17,0.68,0.77,0.34,0.44,-0.43
"ENST00000563745",0,2.12,0,0.4,0,0.23,0,0,0,0,0,0.19,0.2,0.42,0,0,0.17,0.22,0,0.27,0.31,0.15,0.48,-0.16
"ENST00000563819",0.32,0,0,2.11,0,0.2,0.62,0.38,0.34,1.74,0.56,0,0,0,0.7,0.18,0,0,0.17,0.5,0.44,0.21,0.48,-0.23
"ENST00000563873",0,1.4,0,0,0.92,0.66,0,0,0,3.43,0.61,0.63,0,0,0,0,0,0,0,0,0.33,0.12,0.38,-0.21
"ENST00000563888",0.77,0,1.76,0.56,1.51,0.9,0,0.63,0.8,1.47,0,0,0.42,0,0,0,1.5,0,0,1.35,0.77,0.33,0.42,-0.44
"ENST00000563889",0.24,0.27,0.13,0.48,0.18,0.14,0.28,0.22,0,0.56,0.06,0.03,0.08,0.19,0.34,0.1,0.03,0.05,0.09,0.09,0.22,0.11,0.49,-0.11
"ENST00000563890",0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.02,0.01,0.38,-0.01
"ENST00000563916",0.37,0,1,0,0,1.03,0.37,0,0,0.1,0.97,0,0,0,0.19,0,0.2,0,0,0,0.31,0.14,0.44,-0.17
"ENST00000563952",0,0,0,0.98,0,0,0.1,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.12,0.05,0.39,-0.07
"ENST00000564123",1.13,0.7,3.03,5.76,6.56,0.66,0,0,0.58,0,0,0,0,0,0,3.29,1.74,1.4,1.44,0,2.05,0.79,0.38,-1.26
"ENST00000564146",0,0.64,0,0,0.64,0,0,0.25,0,0,0,0,0.68,0,0,0,0,0,0,0,0.17,0.07,0.4,-0.1
"ENST00000564199",0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.01,0.01,0.42,-0.01
"ENST00000564203",0.92,1.41,0.44,0.35,1.13,0.99,1.78,0.34,0,0,0.92,0.97,0,0,0.59,0,0,0,0,0.52,0.82,0.3,0.37,-0.52
"ENST00000564212",0.69,0,0,0,0.13,0,0,0.22,0,0,0.3,0,0,0.1,0,0,0.11,0,0,0,0.11,0.05,0.44,-0.06
"ENST00000564240",0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0.3,0.12,0.41,-0.18
"ENST00000564246",8.21,0.36,0,0,0,1.41,1.1,0,0,1.81,0.51,1.33,0.45,0,0,1.9,0,0,1.41,0,1.23,0.56,0.45,-0.67
"ENST00000564252",0.13,0,0,0,0.27,0,0.3,0.35,0,0,0,0,0.39,0,0,0.14,0,0,0,0,0.12,0.05,0.46,-0.06
"ENST00000564262",0.41,1.25,0,0,0,0,0,0,0.39,2.65,0,0,0.66,0,0.31,0,0,0,0,0,0.23,0.1,0.42,-0.13
"ENST00000564278",0,0.31,0.85,0,0.87,0,0,0.9,0,0,0,0,0.69,0.54,0,0,0.32,0,0,0,0.33,0.15,0.47,-0.17
"ENST00000564298",0,0,0.1,0,0,0,0.33,0.09,0.17,0.08,0,0,0,0,0,0,0,0.09,0.09,0.2,0.08,0.04,0.49,-0.04
"ENST00000564318",0.11,0,0,1.63,0.24,0,0.1,0,1.2,0.62,0,0.28,0,0.19,0,0.18,0.18,0.23,0.21,0.18,0.36,0.14,0.4,-0.22
"ENST00000564330",0,0,0,1.25,0,0,0,0.8,0,0,0.36,0,0.36,0.36,0,0,0,0,0,0,0.23,0.11,0.47,-0.12
"ENST00000564334",0,0.02,0.02,0,0,0.09,0,0,0,0,0.03,0,0,0,0,0,0,0,0.02,0.02,0.01,0.01,0.45,-0.01
"ENST00000564358",0,0,0,0,0,0,0.7,0,0,1.1,0,0,0,0,0.35,0,0,0,0,0,0.08,0.04,0.45,-0.04
"ENST00000564396",0,0,0.57,0,0,0,0.7,0,1.47,0,0,0,0.46,0.21,0,0,0.44,0,0,0,0.3,0.11,0.37,-0.19
"ENST00000564407",0,0,0.03,0.62,0.04,0.04,0.03,0,0.18,0,0,0.04,0.14,0,0.04,0,0.11,0.11,0,0.03,0.1,0.05,0.45,-0.06
"ENST00000564408",0,0,0.92,0,1.09,0.45,0.64,0.5,0.24,0.24,0,0,0,0,0,0.5,0.73,0,0,0.35,0.43,0.16,0.37,-0.27
"ENST00000564444",1.08,0.49,0.29,0,0.75,0.23,0,0,0.66,1.1,0,0.5,0,0.22,0,0.45,0,0,0,0.33,0.39,0.15,0.38,-0.24
"ENST00000564451",0,0.06,0,0,0.06,0,0,0.08,0.08,0,0,0,0,0,0.08,0,0,0,0,0.05,0.03,0.01,0.44,-0.02
"ENST00000564487",0,0,0.04,0,0.05,0.05,0,0.06,0.05,0.04,0,0,0,0,0,0,0.11,0,0,0,0.03,0.01,0.4,-0.02
"ENST00000564507",0,3.77,0.76,4.91,2.61,0.48,0,0,3.47,0.76,0.32,2.7,0.77,1.48,0,0.9,0.41,0.49,1.13,0,1.78,0.82,0.46,-0.96
"ENST00000564517",0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.08,0.03,0.4,-0.05
"ENST00000564624",0,0,1.28,0,0,5.95,3.18,5.56,0,0,0,0,0,0,1.24,0,0,5.47,1.26,0,1.77,0.8,0.45,-0.98
"ENST00000564626",0.23,0.78,0.63,2.64,0.41,0.49,0,1,0.47,0.24,0.46,0.24,0,0.7,0,0,0.73,0.26,0,0.73,0.74,0.31,0.42,-0.43
"ENST00000564644",0,0,0,0,0.1,0,0,0,0.26,0,0,0,0,0.13,0.04,0,0,0,0,0,0.04,0.02,0.45,-0.02
"ENST00000564667",2.65,1.28,0.55,3.61,0.08,0.81,1.99,1.23,1.87,0.23,0.11,0,0.51,0.15,0.81,1.46,1.56,0.87,0.86,0.13,1.56,0.65,0.41,-0.92
"ENST00000564727",0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.32,0,0.14,0.07,0.46,-0.08
"ENST00000564732",0.08,0.14,0.12,0.52,0,0.58,0.16,0.15,0.59,0,0,0,0,0,0,0,0.31,0.23,0.32,0.17,0.26,0.1,0.4,-0.16
"ENST00000564752",7.7,2.82,0.73,9.08,0.3,5.32,0,1.89,1.03,8.43,0.81,1.21,0.56,1.69,0.89,3.01,1.73,0.55,0,2,3.21,1.25,0.39,-1.96
"ENST00000564802",0.36,1.13,0,0,0.67,0,0,0.76,0,0,0.94,0,0,0,0,0,0,0.42,0,0,0.33,0.14,0.42,-0.19
"ENST00000564816",0.48,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0.05,0.02,0.37,-0.03
"ENST00000564831",0.21,0,0.24,0.89,0.08,0.49,0.79,0,0.29,0.21,0.59,0.13,0.06,0.22,0,0.15,0.21,0,0,0.16,0.33,0.15,0.46,-0.18
"ENST00000564854",0.15,0.05,0.1,0,0.1,0,0.05,0,0.19,0.35,0,0,0.1,0.05,0.15,0,0,0,0,0.05,0.07,0.03,0.49,-0.04
"ENST00000564879",0.26,0.78,0,0.29,0.16,0,0,0.48,0,0.76,0,0,0.25,0,0.16,0,0,0,0,0.42,0.22,0.08,0.38,-0.14
"ENST00000564972",0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0.34,0.14,0.4,-0.21
"ENST00000565011",8.22,2.4,0,0,0,0.2,0,0,0.42,0,0,0.18,0.81,0,0.41,3.15,0,0.69,0,0,1.25,0.52,0.42,-0.72
"ENST00000565065",0,0,0,0,0.29,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0.06,0.02,0.38,-0.03
"ENST00000565078",0,0.64,0,0,0,0,0,0.2,0,0.39,0,0,0,0.19,0,0,0.2,0,0,0,0.09,0.04,0.42,-0.05
"ENST00000565116",0.47,1.81,0,0,0,0.6,1.15,0.66,0.91,0,0,0,0.93,0,0.26,0.9,0.26,0,0,0,0.62,0.24,0.38,-0.39
"ENST00000565137",0,0,0.46,0.17,0,0,0.43,0,0,0.45,0.3,0,0,0,0,0,0.16,0,0,0,0.12,0.05,0.39,-0.07
"ENST00000565142",0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.08,0.04,0.46,-0.05
"ENST00000565196",96.95,6.88,3.28,14.69,0,9.03,7.48,4.03,11.65,26.69,2.71,4.47,3.62,0,21.9,24.69,1.14,4.65,1.36,0,17.11,6.45,0.38,-10.66
"ENST00000565207",0,0.14,0.15,0,0,0.98,0,0,0.58,0,0.37,0,0,0.43,0,0,0,0.2,0,0,0.21,0.1,0.49,-0.1
"ENST00000565271",1.11,0.62,1,2.79,1.08,0.38,0.78,1.36,0.55,0.46,0.37,0.35,0.24,0.28,1.11,0.59,0.25,1.14,0.25,0.56,1.07,0.51,0.48,-0.56
"ENST00000565318",0.47,0,0,4.61,1.65,0,0,0,0,0,0.66,0,0.95,0,0,0.56,0.88,0,0,0,0.75,0.31,0.41,-0.44
"ENST00000565335",0,0,0.77,0,0,0,0,0.26,0,0,0,0,0.56,0,0,0,0,0,0,0,0.11,0.06,0.49,-0.06
"ENST00000565341",0.53,0.3,0.05,0,0.13,0.58,0,0.13,0,0.47,0.12,0.08,0.29,0,0,0.07,0,0.18,0,0,0.19,0.07,0.38,-0.12
"ENST00000565450",0.3,0,0,3.2,0.19,0,1.25,0,0,0.31,0.59,0,0,0,0,0.91,0,0,0,1,0.55,0.25,0.46,-0.3
"ENST00000565468",0.06,0.15,0.11,0.36,0.07,0.11,0.15,0.03,0.09,0.03,0.05,0.11,0.11,0.07,0.05,0.15,0.02,0.02,0,0.02,0.12,0.06,0.48,-0.06
"ENST00000565480",0,8.25,0,2.84,0,0,0,0,0,0,1.52,0,0,2.18,0,0,0,0,2.33,0,1.23,0.6,0.49,-0.63
"ENST00000565540",0.27,0.09,0,0.13,0.01,0,0,0.1,0.33,0,0.1,0,0,0.04,0.22,0.07,0,0,0,0,0.1,0.04,0.42,-0.06
"ENST00000565583",0.35,0,0.29,0,0,0.13,0,0,0.6,0,0,0.09,0,0.13,0.11,0,0,0,0.24,0,0.15,0.06,0.37,-0.1
"ENST00000565611",0,0.86,0,0,0.32,0,0.26,0,0,0,0,0,0.25,0.13,0,0,0,0.34,0,0,0.16,0.07,0.45,-0.09
"ENST00000565626",2.28,0,0,0,0,0,0,2.6,0,0,1.29,0,0,0,0,0,1.3,0,0,0,0.54,0.26,0.48,-0.28
"ENST00000565634",2.44,0.85,0.98,3.58,0.76,1.64,1.93,0.86,1.31,0,0.2,1.4,0.5,0,0.34,0.68,0.32,3.11,0.53,0.74,1.6,0.78,0.49,-0.81
"ENST00000565636",0,0,0,0,1.11,1.27,0,0,0,0,0,0,0,0.81,0,0,0.4,0,0,0,0.26,0.12,0.46,-0.14
"ENST00000565643",0,0.02,0.02,0,0,0.12,0,0.02,0.07,0,0,0,0.04,0,0,0,0.05,0,0.02,0,0.03,0.01,0.41,-0.02
"ENST00000565670",2.01,2.06,2.43,2.47,1.8,1.13,4.81,0.8,1.61,0.32,0.61,0.9,1.18,1.14,2.26,0.34,0.53,0.32,0.28,1.08,2.12,0.87,0.41,-1.26
"ENST00000565790",1.73,0.54,0.73,0,1.86,0,0.81,0,3.67,3.22,0.98,0,0,0.64,0.54,0,1.02,0.86,0,0.36,1.04,0.44,0.42,-0.6
"ENST00000565830",0.34,0.89,0.77,0,0,0,0,0,0.83,2.76,0,0,0.95,0,0,0,0,0,0.47,0,0.31,0.14,0.45,-0.17
"ENST00000565843",0.72,0,0,0,0,1.31,0,0,0,0,0.01,0,0,0,0,0.32,0,0,0.25,0.36,0.23,0.09,0.41,-0.13
"ENST00000565857",0,0,1.09,0,0.47,0,0,0.29,0,0,0.26,0,0,0,0,0,0,0.64,0,0,0.2,0.09,0.44,-0.12
"ENST00000565871",0,0,0,0,0,0,0.9,0,0.31,0,0,0,0,0,0,0,0,0,0,0.53,0.13,0.05,0.39,-0.08
"ENST00000565966",0,0,3.56,0,16.12,0.5,0,0,0,0,0,0,0,0,0,0,0,0.42,0,7.8,2.24,0.82,0.37,-1.42
"ENST00000565992",0,0,0,0,0,0,0,0,0.16,0,0.07,0,0,0,0,0,0,0,0,0,0.02,0.01,0.39,-0.01
"ENST00000566007",24.07,3.2,0,1.57,0,4.14,2.12,3.55,4.83,9.34,0.79,1.58,5.28,1.05,4,6.74,1.77,0,0.79,0,4.83,2.2,0.46,-2.63
"ENST00000566102",0,0,0.72,0,0,0,0,0,0.17,0,0,0,0.22,0,0,0,0,0,0.16,0.03,0.1,0.04,0.42,-0.06
"ENST00000566118",0,0.28,0.26,0,0,0,0,0,0.08,0,0,0,0.15,0,0,0,0,0.07,0,0.11,0.07,0.03,0.47,-0.04
"ENST00000566126",0.6,0.46,0.53,0,0.93,1.14,0.97,1.56,2.59,0,0,0,0,0,0,1.9,0,0.44,0,1.23,0.98,0.36,0.37,-0.62
"ENST00000566173",0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.02,0.01,0.38,-0.01
"ENST00000566191",0,0,0,0,0,0,0.59,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.07,0.03,0.46,-0.04
"ENST00000566199",0.55,0,1.93,0,0.89,0,0,0,0.9,0,0,0,0,0,0,0,0.44,0.74,0.85,0,0.47,0.2,0.43,-0.27
"ENST00000566221",0,0,0,0,0,0,0,0.35,0,0,0,0,0.19,0,0,0,0,0,0,0,0.04,0.02,0.49,-0.02
